"Country Name","Country Code","Series Name","Series Code","change_y1991","change_y1992","change_y1993","change_y1994","change_y1995","change_y1996","change_y1997","change_y1998","change_y1999","change_y2000","change_y2001","change_y2002","change_y2003","change_y2004","change_y2005","change_y2006","change_y2007","change_y2008","change_y2009","change_y2010","change_y2011","change_y2012","change_y2013","change_y2014","change_y2015","change_y2016","change_y2017","change_y2018","change_y2019","change_y2020","change_y2021","change_y2022","change_y2023"
"Mauritius","MUS","government","NE.CON.GOVT.KD",43250741.5879972,40859400.43921316,51344766.21925378,30084833.221491575,34051616.951975584,55883123.54833996,-54590794.42247927,38324385.28046918,56401754.139184475,90841361.1495198,44673911.1489923,70790973.24362421,32976747.05402398,52881747.93326044,57329512.289391994,59265433.07587767,-41388376.7785058,-5810332.683703661,74042446.30623698,38069304.446005344,38604914.12961817,42724790.703385115,27733556.286494732,63637211.7380743,28642798.82111454,74810251.39970016,16704637.824842691,81991580.08395863,36508132.809823275,-8703367.971650124,-41675544.12809181,119075872.85831666,-73778282.97195196
"Mauritius","MUS","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",0.007545276352138031,-0.0024385787319927688,0.014733981754985137,-0.0034239846356929893,-0.005537894566748469,-0.002394487829391445,-0.015070277272632382,0.009792120216475186,0.057817996053947496,0.007881620492936336,0.008400239245725916,0.0016821074056468377,-0.004289734653679711,-0.012280667446653293,0.018201931966408513,0.023759826963353492,-0.011130515879052394,-0.011882115999248155,-0.017222684621257034,0.008689450081417471,-0.016203474279191055,-0.0037629502437137585,-9.300802632400407e-4,-0.0013775690698480947,-0.011297263419766557,-0.006435428150953992,-0.001605003784319936,-0.015013431224851048,-0.0065252251360952696,0.013081197984450565,0.009088485664095203,-0.022438709837046544,-0.008214085286375461
"Mauritius","MUS","investment","NE.GDI.FTOT.KD",-18410292.500552297,42132784.23928523,51348557.97334278,141259881.2957492,-205766321.4418143,154264153.21037138,131984592.18012619,-52371243.28914237,298101165.01699567,-120901100.78185368,66901489.695366144,79189.64181351662,206281833.61380315,14906623.20576477,-49104582.59989524,298681080.68638515,119121093.12969089,28293602.65245223,192174828.7500286,-15818492.283106804,32605483.791744232,-19186209.21872759,-60959603.266990185,-135919395.51101685,-116653934.39872336,75430331.58505058,96147814.8140986,241825632.58186245,119459888.81717443,-660991317.3496587,264185520.0250466,169116005.7007165,718425021.9790487
"Mauritius","MUS","gdp","NY.GDP.MKTP.KD",178945499.955297,274405217.84241724,228072443.31626225,195054913.76698685,210567309.35876656,286180713.04081154,307559893.05048084,347025215.11502934,158281325.65232944,510257480.4468231,225315998.6368065,112335483.6520338,418836756.9409418,324200714.6787214,138852431.914896,386827010.32644653,477470514.8872833,474840857.620512,307953137.0427971,420098786.0189667,408468335.92263985,364505016.9329109,362604516.02573586,426825825.2022438,427363804.25021935,463777805.9322586,491108671.85072327,519360825.84412956,389789695.18086815,-2017798025.7621536,403470296.14962196,1088407556.5553055,928611834.83255
"Micronesia, Fed. Sts.","FSM","exports","NE.EXP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FSM","imports","NE.IMP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FSM","consumption","NE.CON.TOTL.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FSM","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FSM","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Micronesia, Fed. Sts.","FSM","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FSM","gdp","NY.GDP.MKTP.KD",18060510.53366983,10469861.178939044,22117581.740508676,-1570479.1768408418,20499072.07550943,-9952519.163434684,-18351703.547709048,8107860.496970415,4020819.312506795,14335595.67273283,6739057.021088839,1737473.462644875,5020952.801624954,-9991912.016120434,6419726.255131185,-260045.17703187466,-5886155.954799533,-7579001.634169221,3356899.240497291,7014414.370094895,10122785.280857146,-6115576.787882984,-11829634.399553716,-7139790.95771271,13981583.491619945,1532133.3102729917,2617465.2947347164,0,13087326.47367382,-6543663.23683691,9161128.531571686,-2617465.294734776,2617465.294734776
"Nauru","NRU","exports","NE.EXP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nauru","NRU","imports","NE.IMP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nauru","NRU","consumption","NE.CON.TOTL.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nauru","NRU","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nauru","NRU","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nauru","NRU","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nauru","NRU","gdp","NY.GDP.MKTP.KD",-37909577.97448638,-26289664.418635875,-21821398.618741468,-4390737.973606393,-8650688.00757277,-11922104.566729575,-7933394.54551138,-9509614.714613691,-4674111.842824884,-4558571.75821732,-4187146.8951529413,-5757675.963432841,147968.62136537582,-2249488.134240091,-177409.98223222047,4139898.438046977,-11945889.018203802,8539613.437834747,-2850816.70444452,-76131.19038044661,6839283.3232045695,13739819.671790935,2483813.316109106,11590875.288649723,2216866.948544532,3681850.221581474,-5293804.046453178,-1009084.7836657166,6938955.278955147,1757899.759969011,6519028.247781113,2931299.259270698,590165.2851879895
"Palau","PLW","exports","NE.EXP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6047954.032931,-2366751.837829694,7256881.665275648,-13398362.771409288,6054780.82659556,16263177.96987009,17439824.620744362,3126476.4470553994,12233419.195388675,15771551.300408646,-5547159.954834998,-13562693.447473869,-9942692.411604598,-13744310.098394603,-45326980.111726865,-44157251.59271457,18910611.057365626,26513846.43094562
"Palau","PLW","imports","NE.IMP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11978134.935946643,-11911533.61071068,16496302.857251287,-28923017.307290882,8809623.281934947,26727957.221208453,23030243.396237224,5931848.063165575,27453251.83891505,-11233045.497117877,2907982.940587491,9633273.417095691,-16420063.726535827,1384824.6516355574,-791328.3723631799,-42039319.781793535,13452582.33017391,-10089436.747630447
"Palau","PLW","consumption","NE.CON.TOTL.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13098953.972484559,5401552.134978324,12635556.177943826,-5630231.136508614,-2370409.8869992495,9734581.849779755,17471763.00358081,14056052.653300703,17307647.290278733,15574956.076037765,19165507.976213157,4059052.27717489,1157363.824375987,-1683438.290001452,12520572.281885624,-15782233.968763411,-7575472.305006444,-13888365.892511785
"Palau","PLW","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6524931.06014505,761821.1640416682,4521858.313664049,972739.948520273,-784443.0233095437,728052.3016561717,1030332.7979608327,3669986.8499278724,3901997.5128542483,3011220.8225511163,6662192.196572602,1287806.7131067365,4322528.016902596,632565.0756442845,10542751.26073806,-6536505.781657591,-5060520.605154261,-632565.0756442845
"Palau","PLW","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",-0.543944952456819,-0.22503372366827357,1.5591045441715927,4.301185187793365,-4.448632572540692,-1.5845309922480855,1.0356558607150248,-1.1504607791347894,1.1086547003492022,-1.0121787515716267,0.419432409080537,-3.9995559420385725,1.276175149992131,-1.011124269477464,0.5979812706291376,-0.13110706301353137,-1.2532855901501794,0.3479059539229521,3.648912464364855,-0.18304883800896476,0.6026130125388729,4.748406990113342,-6.7903963462518435,-2.4976111301799886,-0.6324810843907152,-0.16477311750839085,0.332544252352986,0.12231670164217245,0.1311857709578721,0.33248050363079873,1.0475239477611202,0.4021213133642103,0.06952031643824785
"Palau","PLW","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6178932.528128386,-5332994.404066235,-5098633.496076807,-16752902.329442926,-1309422.251036942,11578887.1916202,2098875.493681714,-5557290.733185075,25183116.831295222,6730635.7698985785,4129661.0303094685,4441662.975301579,-12548712.226906568,14977495.238565892,14471498.777803525,-26109417.375337854,8298341.956502736,-14876295.946413428
"Palau","PLW","gdp","NY.GDP.MKTP.KD",10466023.92192167,-14325237.166880637,-25769290.333596706,13412815.168508649,21489267.69991526,22738439.676463842,5551684.950192273,4938495.412211746,-13600806.171599358,-6204207.369719952,15084966.902012676,12397320.849771947,-8365902.198182881,9894035.073094964,8912931.812328637,-334026.9325312376,4729728.579380274,-15074377.280056596,-18827238.447452575,-2154433.373408377,12198135.103470773,3140175.897128254,-7701882.474818587,11732364.428961068,21130898.39417821,-1226829.0375003219,-9049693.24212712,295403.0848674178,537687.3241100907,-16161334.326445907,-34928885.20418838,-2878057.291279793,4043453.726301253
"Papua New Guinea","PNG","exports","NE.EXP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","imports","NE.IMP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","consumption","NE.CON.TOTL.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",-0.018940864727370443,-0.0018018545152415633,-0.037100035236548895,-0.01400619133722783,6.912605639704528e-4,-0.010651160852780228,0.019406954584970437,0.06817759779005422,-0.05894911654703153,0.026921380132436806,0.05830853833784827,0.04815350816565933,0.029690383210263294,0.014438775343156851,0.008578136619701637,-0.015113049331509087,-0.032234731366594715,-0.011973422388590393,-0.03361376979687375,-0.07467294337512792,0.011551697940503591,-0.024095345637645982,0.008503749298499397,0.016753394343356376,0.003303482258175172,0.013929735937798393,-0.014730336244352438,0.011579352826622424,0.0028157126137169364,-0.03942773494821844,-0.01571770301923453,-0.002500421540608866,-0.0014362574533714478
"Papua New Guinea","PNG","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","gdp","NY.GDP.MKTP.KD",703924985.5587444,1118626964.0769186,1673862087.0203953,645892488.7024422,-381449808.6482582,861084707.513525,-468342428.1788769,-434463285.73804855,205826829.03447533,-281874732.9406624,-13361668.593912125,-17483926.719163895,237739204.63840866,305406230.69621086,731474080.8097668,663269921.7157803,1009993566.1026497,-41306843.315761566,944725149.9558659,1502746676.38624,180968504.7187786,769383921.6160526,661332458.5160637,2431284594.97208,1340839867.9038734,1192523965.9678307,809990035.5951614,-66255260.32854462,1060076115.6023598,-782981974.5449104,-122401599.53384781,1359226244.054535,764196613.5014687
"Samoa","WSM","exports","NE.EXP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3594528.4192939997,7745710.738651574,-16308371.88115877,26900892.21304238,-11353178.393101603,2684646.738888085,30142815.358152777,19673506.7809681,-10040890.945815325,57327259.12648761,-65798589.7225669,-145181197.58742386,-3238632.755414352,164470440.20956546
"Samoa","WSM","imports","NE.IMP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15739007.428974628,36532661.709212184,30717167.38818258,-37456072.40026176,31004763.238069177,-16392339.320600808,12632955.60692048,-6641375.400948644,34796351.69535661,45171937.85148132,-9163164.936528742,-35067137.8341099,6524872.452499211,117528548.86957026
"Samoa","WSM","consumption","NE.CON.TOTL.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3320137.2918069363,8360869.6698150635,-14460578.401911974,30856317.607074738,12977608.681661367,-1127251.0008357763,18535312.903219342,20384811.837824345,-524165.138661623,18142435.676484108,22441107.73075807,64148408.25263882,-16488224.428028941,20865282.846749663
"Samoa","WSM","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7534457.425206527,1224430.0041439086,3851262.6166211814,5590786.838833392,11387557.583195597,-4709349.617329091,-14960858.454366535,-4352597.68347162,18736737.056823388,15330069.815059736,2373386.357959211,-68033.84869292378,12241879.865003467,-7140551.3012526035
"Samoa","WSM","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",0.01778363694533336,-0.006329234615732204,0.02843254782660043,0.017769977288381422,-0.05152307075435142,-0.016641095590607724,0.006425926855491759,0.0021185527656484293,-0.006325261965959839,0.07181849124167283,0.0022221133437889673,-0.007917864879563974,-0.01105524631732635,-0.015508704563034714,-0.009657779268017641,-0.005219827922217701,0.025443285262811643,-0.003305595059849342,0.007304705414605428,-3.828019363300572e-4,-0.006755984819379668,0.01319403084352555,0.013080236367157327,0.007385124660168663,0.03794521001711221,-9.471967111619461e-4,0.002460322164468287,-7.77451349492364e-4,0.03014698029622298,0.021056613756560483,0.05793228567491382,0.058302513774057596,-0.026953594215131105
"Samoa","WSM","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10256169.509693295,27041796.405887693,17849914.172560453,-35702658.896387815,22749431.912602425,6346220.817721248,42290433.96413845,-30419434.956660986,5033552.667681992,20520331.164140284,-7285672.458064854,-31117249.09546739,-31351269.08403629,42349833.91499013
"Samoa","WSM","gdp","NY.GDP.MKTP.KD",-9852633.426324546,-836987.0514330864,17124983.44648987,-11053266.995970607,28279906.884198606,32451456.16481203,3117307.4020749927,10702366.236836731,10890154.80884862,25933597.518158376,39546793.537923455,32480494.75292325,31648853.53877127,19721606.297382116,43720994.35382843,14972834.890500426,3485571.4406980276,25629098.626624703,-4042735.9854872227,45463395.173893094,30321375.225119352,-30531744.613806605,844984.4240056276,5202782.675494075,30556249.931903362,65799045.724735856,12515203.80891776,-5501850.196350098,39931522.755372405,-29122838.506688356,-64259615.65456116,-44759198.72052348,68565666.20116818
"Sao Tome and Principe","STP","exports","NE.EXP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome and Principe","STP","imports","NE.IMP.GNFS.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome and Principe","STP","consumption","NE.CON.TOTL.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome and Principe","STP","government","NE.CON.GOVT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome and Principe","STP","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",0.10080153230350253,-0.06645312267465836,-0.012867521473531096,0.0660049178825603,0.0028953618237463896,0.009301719223910987,-0.00417543905779616,-0.002029376649942516,0.002179711561092035,-0.02067806183381421,-0.009745098462196844,0.04575494309787015,0.019396489664597116,0.04625887709332105,0.007590624106166177,-0.006398404363695098,-0.010065892119843434,0.006732908109644331,0.029035909806364724,0.034529713070858725,0.007610982004410127,0.010427736625551076,-0.025774481923340087,-0.03840235551770954,0.021029222512718992,-0.006295891217718452,-0.017434856867746817,-0.027566797039516533,0.06529726468473557,0.013561255854297571,-0.0010512441877901235,0.08218596197146777,0.02647057290078847
"Sao Tome and Principe","STP","investment","NE.GDI.FTOT.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome and Principe","STP","gdp","NY.GDP.MKTP.KD",1428979.5749592632,842873.366026938,1333790.8938877583,2696930.533296317,2505694.0158394426,1916855.6930090934,1292299.4199313074,3274970.228448719,3356868.73143211,617094.9864855707,4236597.951188773,4787763.268124253,12211147.746349066,5642389.8788445,10922483.508012325,15608675.525700182,6979151.540884107,12372646.034542859,6968368.187078416,3157307.9536011517,4421442.353110671,6637994.330395967,11887601.310560614,11975174.057083458,3942522.451899171,13459725.706976026,11247328.222941637,12464823.853547871,5985975.635019779,7957458.3321169615,5909002.9558357,534814.636695981,1182121.3424842954
"Seychelles","SYC","exports","NE.EXP.GNFS.KD",21849259.492479324,-19827076.68085128,23550776.732662976,-23666080.640556276,4408752.284055948,85572661.8255679,72325964.97167861,-21197106.818060696,23836327.27307713,93008897.97188741,-16319520.356335163,-16320003.483648658,24479496.083611846,64129918.21590924,146350352.8645892,170989295.82708514,10242581.488139272,-46234087.22499049,4416103.251947761,-44337827.38527739,20125968.96784365,116790713.61855507,144296467.16432738,133701306.79558253,-13518184.673119068,81154618.63163877,240915493.10573363,-45342509.21535158,-123613.69768428802,-445525886.2518394,232527971.8465643,361292839.84091926,4779883.25349617
"Seychelles","SYC","imports","NE.IMP.GNFS.KD",-8569945.797911048,36026534.70492613,100311498.42276132,-64833797.191342235,59909389.909852564,112338917.09889865,66365642.84696472,99503777.16687751,-8569291.180174232,-175165430.5686546,124969790.12422067,-112649273.1226911,-44003219.86937803,109404974.53262687,186888910.02139568,219427248.23754096,-136758389.31956768,77900938.28901684,-19556385.162663102,82997699.49076307,19182069.327738523,165523358.91994345,93284135.3794806,226260248.40439773,-106528820.34721065,139234553.03301668,246086555.56935358,-3015145.2048881054,-45128241.86697984,-263972141.2342136,278808296.7965882,151217872.00677943,46069466.774209976
"Seychelles","SYC","consumption","NE.CON.TOTL.KD",-4046915.2207992077,111337285.33439219,88646267.05967844,-88754471.07389164,71865570.16152573,50364833.265040636,50844422.34021485,23194593.13136697,-125426430.64266777,-119495324.56657553,35319040.89446807,-10388501.022793889,4155443.586501956,43983133.96072006,129415336.07973969,150706431.8861488,-142490415.84882653,166982213.93985605,-36570939.378004074,7411405.478793979,143731170.10055804,12157716.682228804,-148559481.1124934,164896284.72137845,20467710.53003788,214959025.1830635,98900799.0807674,152926985.21147418,29839495.815565348,19466903.425614357,137403085.19667554,23358175.863277674,79172769.25635314
"Seychelles","SYC","government","NE.CON.GOVT.KD",-182.6987892538309,19188870.200938314,8790095.498012379,-5195831.568838209,-8653569.81074895,21541853.561294034,19025341.394579023,16103068.309350908,-28024818.929283172,72264266.98804966,-7573936.012716442,40899035.765720725,-24236489.608656466,11377016.624022752,41682684.13518438,48431328.95179844,-41923130.91715002,-57413429.27267119,9498492.200045228,1005021.8739191592,39504670.57214373,-3089737.056877136,9293737.14409113,-3484622.338994026,31127633.529788494,40148289.54384971,11794040.000472844,42164150.49255109,8737643.984859467,22156141.04578376,-7393409.375190735,-56315733.8842352,51254404.628447115
"Seychelles","SYC","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",0.16659649448921188,-0.12848988185096272,-0.03025260126139906,0.00935181449131528,0.026671400470813234,-0.027186541134345932,-0.024324661283092297,-0.0023472860238814564,0.004598437171404679,0.3718247983774318,0.09621120918545312,-0.09465415562059476,0.055541356240928375,0.376983051952807,-0.20419582142312653,0.0037130783893397634,-0.25862924385261654,0.07661227803774062,0.11376823000016811,-0.1336770231343628,-0.18163125523606694,0.0687989470842133,-0.0770445685087503,0.06301114826776577,-0.02316693853950269,-0.004574023905626556,-0.02140450029336316,-0.099607153573399,0.004993916085941796,0.10786837119740333,0.007871547956615044,-0.058497596079344016,-0.0016081692799346792
"Seychelles","SYC","investment","NE.GDI.FTOT.KD",-5250721.956779361,2108365.565052986,31551283.963535562,8684569.967717037,-597832.0430355668,38790016.864585474,31423738.251250535,72861257.80880806,56706617.44850996,-71334344.31047902,53922637.20834389,-47452138.5495494,-74413112.19498107,-10011563.184514701,9347484.226414591,10370327.692850351,52207858.43822375,-39239316.35068682,-11194193.0231314,95264911.06125256,-7602171.043930948,46097674.7474792,61571566.85313177,-280470.00199842453,3781689.938601911,16878883.090086162,17939375.279249012,-25499602.307751656,24528970.01580912,-60862880.649759114,-81586184.23990148,19206100.865813255,24229530.992330253
"Seychelles","SYC","gdp","NY.GDP.MKTP.KD",16845810.274342418,44982661.10794449,49085200.20986915,-17571921.863129616,3412732.497730255,70687045.2572707,94830283.83966064,21529236.565333247,16736890.859214187,38738093.711367965,-21565537.088575125,11254745.984484911,-55293467.083203554,-25196102.468094826,77335796.15290177,88048198.04383016,90901648.18664682,-30394914.397692204,-26891995.69627464,47652385.394803405,105120002.49744487,37655011.61049414,15648655.898322344,51357410.71691728,117234287.17216325,173571866.45818424,111682121.39875126,84843215.77538681,99395145.27538586,-223279908.39877057,9270686.681286335,252792248.6656301,61358717.92539573
"Singapore","SGP","exports","NE.EXP.GNFS.KD",6122306475.369598,5607113632.64415,14094957540.050552,17959667594.057434,24267379484.661682,13023548451.621124,15589111341.443481,-7419198807.120911,12872329205.535248,24847162366.119324,-7218082301.38382,14100340043.278229,28454748786.209137,45316240248.75894,35644754786.9729,34457549142.618164,29799356281.708557,19930245667.630432,-28725255941.665283,65817976833.41516,33518084119.79706,6557634608.041016,29220373502.08203,18285672721.982788,26001927518.04779,250068190.49694824,41381412179.73193,48829123706.653564,-161984252.54125977,-1142981834.0516357,58762969832.52405,20939901442.00171,17122979288.273071
"Singapore","SGP","imports","NE.IMP.GNFS.KD",4652810357.681885,5187860273.125671,13845107559.14389,14568836033.677017,23608531994.98117,12701471096.32135,15651446547.742462,-13090175113.196228,13358063753.568634,31086792864.546387,-12716745767.643158,9621079046.424103,18124488571.272675,45563689924.17218,28580655719.81891,28380557525.503235,22684923535.72278,35523430254.759705,-36016656665.3938,53179204626.043274,21572709253.90503,10350117287.654846,26781008491.98987,12126125143.200012,15217645882.203186,853490444.23828125,38417398578.000854,39482479588.31128,-432273198.4071045,-9055334315.27649,51141781681.30487,19326823413.889038,6155037913.91626
"Singapore","SGP","consumption","NE.CON.TOTL.KD",2571731936.0645905,2237919735.239029,5501249613.587189,2979663520.811737,2600363828.1235733,4558051461.095047,3529700434.600769,-117851144.69113922,5751942174.458572,10000758132.853271,5911137417.489487,3136080301.1292267,1065552924.9177094,3934249304.4569397,3804912916.189331,4821514447.293304,6175745276.671585,5062133435.1644745,860853854.1268921,6313151055.588882,3714901314.7127686,3901919298.8198547,5788813558.089203,3994668121.397278,8145173240.230591,4859527576.236969,4840469659.774872,6247004818.7951355,4613185896.38681,-12261001072.86383,10697354936.082764,9132678049.933624,6036999618.133209
"Singapore","SGP","government","NE.CON.GOVT.KD",559998545.2693977,189405924.39037704,1172876547.9242811,-39350462.78617287,910370410.7795544,1567981379.4482937,726128780.0265503,921280890.2951298,847380575.7096348,2504609677.595331,818358700.198206,785772734.711689,162129725.60144043,181695852.19937134,727947193.2791443,1378720928.118122,492499045.33304214,1311512374.302185,1070099830.8875694,2360736821.0499496,-46478642.7363472,218646009.49211884,3007146364.0827026,178713654.46511078,2565781099.412651,1172949284.4543839,1105595257.5782394,978233593.3664246,1174549488.1166687,4721619115.16011,1575764188.169403,-779371920.0625534,1075991489.8259735
"Singapore","SGP","carbon_intensity","EN.GHG.CO2.RT.GDP.KD",-0.0037782809798459493,-0.018646716040867706,0.01508076235895972,-0.022063528212821037,-0.03075369562502045,-0.016613208545958325,-0.030990911572529367,-0.0016431300507861457,-0.015593058977643903,0.002622125063372671,0.00629187504053208,-0.017237197741864996,-0.0319831328953506,-0.01287648147499132,-0.034050061280706284,-0.018114468565711195,-0.011313932010027034,-0.005773941650420805,0.0036437126230009775,-0.004953072720844942,-0.0022265590731166685,-0.012602228426616097,1.9880074346589893e-4,-0.002781655527380661,-9.439710211301966e-4,-0.013114778371858288,0.004566127719814933,-0.01353955054273645,0.002709499743905719,4.169414462709409e-4,-0.009247432764501545,-0.0054035166780182775,0.001838299737438015
"Singapore","SGP","investment","NE.GDI.FTOT.KD",2438928590.9115677,2485261760.5877113,2275416871.238159,2529849253.541359,3441674394.922989,7600385503.6095505,4128452712.163368,-2171840052.3703003,-1849544487.4802246,4477515320.131653,-2275707817.358574,-3792264470.0234528,-1940610623.1702194,3674431291.255249,1432982379.5755844,3850962849.8172455,6923353881.403084,5547469677.959007,3134362555.2343063,4067717709.5266724,4094630225.6650925,5904460567.708618,4577600785.55452,3329878348.1533966,1611768770.5708008,445511246.8859558,4308984779.881073,-4386376447.911545,2069427017.9841003,-12218573272.96202,17471169057.880096,2271998254.3232727,-207662793.44644165
